Depth,var1.pred,var1.var,observed,residual,zscore,fold,coords.x1,coords.x2
1,18.476147280410704,635.6422568825537,22.36391061,3.8877633295892977,0.15420321859258554,1,307271,516970.00000000186
1,20.867291594815818,624.2662434880859,21.41834157,0.5510499751841813,0.022054949179457013,2,307252.00000000186,516894.0000000037
1,19.199883717642972,17.997113639315256,35.65230203,16.45241831235703,3.8781831375316487,3,307384.00000000093,516793.00000000186
1,37.83223295715098,577.4566442019197,37.21368053,-0.6185524271509806,-0.025740490834779195,4,307884,516793.00000000186
1,44.15132764283089,434.44160115880885,46.62197394,2.470646297169104,0.11853452740969563,5,308176,516811.00000000186
1,45.29643900258915,434.15814152080964,46.31928706,1.0228480574108474,0.04908933512038308,6,308225.00000000093,516791
1,39.30267152146629,574.5801272435049,47.89758557,8.59491404853371,0.358563631247908,7,308120,516667.0000000037
1,49.982157625034354,561.7113005666212,48.69363516,-1.2885224650343545,-0.0543670056486508,8,308265.00000000186,516579.00000000186
1,44.0678665491148,570.8682855437453,57.13106663,13.063200080885203,0.5467409718932418,9,307997.00000000093,516528
1,39.032139495488636,498.0228325702083,40.30965308,1.277513584511361,0.05724544027641325,10,308389.00000000093,516244
1,53.852947960303496,488.5694239150198,47.91467554,-5.938272420303498,-0.26865626649550906,11,308324.00000000093,516249
1,64.76097350491531,367.56487954479627,50.93614995,-13.824823554915312,-0.7210951806211113,12,308226.00000000093,516163
1,65.75776525300229,403.58751510623296,80.38136013,14.623594876997714,0.727922738122779,13,308217.00000000093,516120.00000000186
1,60.97745269301937,516.7865743126548,101.3677658,40.39031310698063,1.7767307083222899,14,308175.00000000186,516237.0000000037
1,61.11351314475048,517.7074088481021,44.39648863,-16.717024514750477,-0.7347114181253508,15,308104,516260
1,54.25780206539055,235.851690840269,64.03830658,9.780504514609447,0.6368567567622333,16,308339,516458
1,72.54964684082411,244.707622748642,64.40351222,-8.146134620824114,-0.5207482675979698,17,308366,516477.00000000186
1,103.71186551333697,225.3393904858687,81.92078182,-21.791083693336972,-1.4516444935953015,18,308394.00000000186,516436.00000000186
1,80.37240139819491,332.94025036199264,139.7203726,59.34797120180508,3.2525406001426926,19,308392.00000000093,516402.00000000186
1,69.14407890335721,417.47244535184416,32.10061252,-37.04346638335721,-1.8129996138537485,20,308330,516401.0000000037
1,60.855450077879325,105.54274169473267,31.28895289,-29.566497187879325,-2.8779662049000776,21,307370.00000000093,516808.0000000037
1,45.41976904112151,25.32039842780886,27.25491816,-18.164850881121513,-3.609911620120044,22,307390,516784
1,-0.21621425391429483,297.4874295785372,22.50252185,22.718736103914296,1.3171943443092242,23,307406.00000000093,516749.00000000186
1,32.439099553455684,540.3545810295509,42.32461434,9.885514786544313,0.4252652253774424,24,306363.00000000186,518336.00000000186
1,44.013501873908744,515.5516053233988,39.24037586,-4.773126013908744,-0.21021651327469185,25,306388.00000000093,518266.00000000186
1,43.0946494780527,287.62686400225095,37.34855076,-5.7460987180527,-0.33881166929312406,26,306450,518159.00000000186
1,48.82216609780191,198.70821581714543,47.60102231,-1.221143787801914,-0.08662812061094201,27,306466.00000000186,518189
1,36.12550115020637,134.74507161510314,47.08909133,10.963590179793634,0.944487791143345,28,306508.00000000093,518192
1,47.98215598146854,183.97072441276276,35.07962679,-12.902529191468538,-0.9512627506990383,29,306529.00000000093,518206.00000000186
1,43.088263362898914,508.50945773592514,49.25674596,6.1684825971010895,0.27354502866917707,30,308704,517770.0000000037
1,47.66420352241558,488.28169904236097,43.28732246,-4.376881062415585,-0.1980749348209143,31,308740.00000000093,517829
1,62.27493553686133,580.9989128206729,56.75663477,-5.51830076686133,-0.22893790669343017,32,308681.99999999907,517893.00000000186
1,44.08690921916544,577.5913894745601,43.20978165,-0.8771275691654452,-0.036496599892517495,33,308664.00000000093,518029.00000000186
1,44.00235874896994,591.6529590952681,36.44588472,-7.556474028969937,-0.3106602401118618,34,308707.00000000093,518108
1,38.83486154326736,312.7304036358686,36.06761354,-2.7672480032673548,-0.15648151064140586,35,306500.00000000093,515919.00000000186
1,34.86360917779461,263.22476580999677,37.78349537,2.9198861922053894,0.17997100853200979,36,306532,515902
1,37.38971808817441,287.927869524139,38.93232857,1.5426104818255908,0.09091057949748702,37,306574,515938.00000000186
1,40.852523085358385,359.03201040097935,38.94435456,-1.9081685253583842,-0.10070479333891254,38,306607.00000000093,515964.00000000186
1,60.10138883110426,922.5897540693081,52.86949967,-7.231889161104256,-0.2380934498410073,39,314205,515755.00000000186
1,76.0880741824445,679.6024366224876,87.14830409,11.060229907555495,0.4242644970666712,40,314030.00000000093,515643.00000000186
1,84.26243692681088,682.9566145738534,83.46809004,-0.794346886810871,-0.0303958043213828,41,313929,515629
1,72.7120196994128,996.1693674024546,65.46710375,-7.2449159494128,-0.22954443059841131,42,313695.00000000093,515472
1,47.06709310950563,431.76023916492966,36.94969519,-10.117397919505628,-0.48690867074000377,43,306674,515711.00000000186
1,28.390811612629975,272.7349849752639,30.8822722,2.4914605873700246,0.15086329753202957,44,306645.00000000093,515756
1,39.325286118994384,109.11522057703144,32.3643959,-6.960890218994386,-0.6663802499328426,45,306648,515798
1,39.10766422903135,106.13666746950841,42.82131043,3.713646200968647,0.3604689010182785,46,306665,515813.00000000186
1,50.58104496506128,327.38018603528224,46.93930637,-3.641738595061284,-0.20127163439481333,47,306698.00000000186,515839.00000000186
2,22.907756015970158,307.6819123273258,21.05768235,-1.8500736659701573,-0.10547220812907182,1,307271,516970.00000000186
