Depth,var1.pred,var1.var,observed,residual,zscore,fold,coords.x1,coords.x2
3,NA,NA,12.639238,NA,NA,1,307884,516793.00000000186
3,NA,NA,12.84453702,NA,NA,2,308176,516811.00000000186
3,NA,NA,14.88224842,NA,NA,3,308225.00000000093,516791
3,NA,NA,9.096291515,NA,NA,4,307997.00000000093,516528
3,NA,NA,33.48595112,NA,NA,5,308389.00000000093,516244
3,NA,NA,27.00430441,NA,NA,6,308324.00000000093,516249
3,NA,NA,38.00015465,NA,NA,7,308226.00000000093,516163
3,NA,NA,67.33702412,NA,NA,8,308217.00000000093,516120.00000000186
3,NA,NA,41.32074133,NA,NA,9,308175.00000000186,516237.0000000037
3,NA,NA,18.70215463,NA,NA,10,308104,516260
3,NA,NA,58.79881619,NA,NA,11,308339,516458
3,NA,NA,36.54450418,NA,NA,12,308366,516477.00000000186
3,NA,NA,41.70176453,NA,NA,13,308394.00000000186,516436.00000000186
3,NA,NA,49.80761845,NA,NA,14,308330,516401.0000000037
3,NA,NA,18.42031241,NA,NA,15,306388.00000000093,518266.00000000186
3,NA,NA,24.83485977,NA,NA,16,306450,518159.00000000186
3,NA,NA,9.159865267,NA,NA,17,306466.00000000186,518189
3,NA,NA,11.08478264,NA,NA,18,306508.00000000093,518192
3,NA,NA,14.74658579,NA,NA,19,306529.00000000093,518206.00000000186
3,NA,NA,20.32704946,NA,NA,20,306607.00000000093,515964.00000000186
3,NA,NA,17.90973049,NA,NA,21,306674,515711.00000000186
3,NA,NA,14.52019288,NA,NA,22,306645.00000000093,515756
3,NA,NA,20.75321977,NA,NA,23,306648,515798
3,NA,NA,37.13194605,NA,NA,24,306665,515813.00000000186
3,NA,NA,20.40875714,NA,NA,25,306667.00000000093,515876
4,NA,NA,12.31832803,NA,NA,1,308176,516811
4,NA,NA,28.67414845,NA,NA,2,308389,516244
4,NA,NA,33.14362998,NA,NA,3,308324,516249
4,NA,NA,33.42948444,NA,NA,4,308226,516163
4,NA,NA,51.34918059,NA,NA,5,308217,516120
4,NA,NA,73.83564363,NA,NA,6,308175,516237
4,NA,NA,32.15799639,NA,NA,7,308339,516458
4,NA,NA,20.88455052,NA,NA,8,308366,516477
4,NA,NA,22.42061623,NA,NA,9,308394,516436
4,NA,NA,35.05333352,NA,NA,10,308330,516401
4,NA,NA,12.22425998,NA,NA,11,306363,518336
4,NA,NA,11.09676656,NA,NA,12,306388,518266
4,NA,NA,11.02544192,NA,NA,13,306508,518192
4,NA,NA,21.14743947,NA,NA,14,306607,515964
4,NA,NA,18.00866098,NA,NA,15,306674,515711
4,NA,NA,18.67999174,NA,NA,16,306645,515756
4,NA,NA,14.66712308,NA,NA,17,306648,515798
4,NA,NA,18.70535799,NA,NA,18,306665,515813
4,NA,NA,22.58951015,NA,NA,19,306667,515876
