Depth,var1.pred,var1.var,observed,residual,zscore,fold,coords.x1,coords.x2
1,70.19825361880902,591.2167788662247,99.83111232,29.632858701190983,1.2187094387604882,1,322824.00000000093,518342.00000000186
1,35.763170516748175,693.8752692394021,47.45313402,11.689963503251825,0.44378482824517373,2,322782.00000000186,518378.00000000186
1,19.259737234576466,623.8523378252486,22.49761458,3.2378773454235343,0.12963416949182258,3,322925,518416
1,19.38517468666509,715.0139403603405,28.78303541,9.397860723334912,0.3514566376723821,4,322697,518272
1,37.43435426478284,766.7538177055775,31.9823516,-5.452002664782839,-0.19689200698989903,5,322655,518234.0000000037
1,51.148659186636216,561.214228532429,34.57232727,-16.576331916636214,-0.699719694173093,6,322785.00000000093,518316.00000000186
1,24.21055871338998,699.1083472722896,40.63364788,16.42308916661002,0.6211301448232709,7,322670.00000000186,518749
1,63.00285982749616,752.6301315648935,63.8143203,0.811460472503839,0.029578528795948147,8,322493.00000000093,518616
1,67.01542035762785,579.9074504241178,59.59790942,-7.417510937627846,-0.3080199536483274,9,322818,518294.0000000037
1,38.74626042965844,786.1536667693631,23.05792654,-15.688333889658441,-0.5595296453133097,10,322892.00000000093,518523
1,72.8663271092966,552.2854598295366,0.004925261,-72.86140184829661,-3.100385649151705,11,322618.00000000093,517902
1,37.03573966721937,550.7502482183224,104.5435557,67.50781603278062,2.8765816613843986,12,322615,517926
1,53.249373266125,688.9385840255046,62.9682804,9.718907133875,0.3702773767789053,13,322625,517986
1,52.04085235912577,533.3031468827834,46.02864074,-6.012211619125772,-0.2603437675346725,14,322720.00000000093,517867.00000000186
1,50.439848954590765,537.4543224967542,45.43667016,-5.003178794590767,-0.21581182789195658,15,322683.00000000186,517872.00000000186
1,48.09179987463931,557.3658232330243,60.5709442,12.479144325360693,0.5285847630357877,16,322611,517815.00000000186
1,55.44022306896495,565.8870883309402,47.54792786,-7.892295208964946,-0.33177100557319966,17,322617.00000000093,517800
1,58.14477057910132,827.1828106833393,50.49032666,-7.654443919101318,-0.26614168062477045,18,322697,517739.00000000186
1,58.588728760520894,469.7075948324974,65.02135124,6.432622479479107,0.2968070912861632,19,322727,517898.00000000186
1,78.94091221006477,536.9085636166984,81.22187901,2.2809667999352286,0.09843936387286874,20,322748,517910
1,41.2860723318134,534.9050778744607,40.59546714,-0.690605191813404,-0.02986011518028259,21,322935.00000000093,518793.00000000186
1,45.346262403918516,544.2048967380065,35.65099228,-9.695270123918519,-0.415603016466313,22,322962.00000000186,518798.00000000186
1,50.592146228182614,453.69158830389165,50.48210644,-0.11003978818261118,-0.0051661781956021564,23,322931.00000000093,518868.00000000186
1,54.08121233502362,484.84437165074314,53.31045531,-0.7707570250236202,-0.03500389017358537,24,322964,518868.00000000186
1,50.95146302475744,592.6461473512876,43.94892865,-7.002534374757438,-0.28764545526503876,25,322996.00000000093,518858.00000000186
1,23.755547997695345,585.2399174759411,41.8119726,18.056424602304652,0.7463882407798568,26,323105,518846
1,68.81683684204182,694.0558945012758,43.22796866,-25.58886818204182,-0.9713010396859819,27,323097,518876.00000000186
1,36.6414565227601,634.1967172305149,43.32620781,6.684751287239898,0.2654442112054264,28,323075,518801.00000000186
1,34.126232093177315,521.2100569533108,38.89269167,4.766459576822683,0.20878030164948885,29,323067,518705
1,40.64714678817803,439.0083930008157,40.09018492,-0.5569618681780284,-0.026582085531089022,30,323086.99999999907,518698.0000000037
1,37.75464132115404,631.1508757169148,25.14130793,-12.61333339115404,-0.5020688537926408,31,321738.00000000093,517355
1,18.676246856983774,606.5433580986211,20.67539187,1.999145013016225,0.08117333180829422,32,321758.00000000093,517362
1,21.66734995280332,597.2512483036696,22.78895988,1.1216099271966797,0.0458947820153164,33,321775,517455.00000000186
1,34.749039878865446,590.6637305416388,22.55670044,-12.192339438865446,-0.5016685701587426,34,321772.00000000093,517480
1,45.28177693922334,481.3390957687123,22.88300904,-22.39876789922334,-1.0209361000609887,35,321809,517564.0000000037
1,56.189867416953,755.67194848934,26.53613743,-29.653729986953,-1.0787298048783507,36,321795,517672.00000000186
1,19.654680136410292,892.0275889344438,17.26155204,-2.3931280964102903,-0.08012661615093429,37,321881,517727
1,75.41469970907725,505.55270389045705,34.55432153,-40.86037817907725,-1.8172687695267498,38,322020.00000000093,517860.99999999814
1,72.23811758987497,695.2290626394373,45.31958434,-26.918533249874976,-1.0209099412507197,39,322089.00000000093,517949
1,37.90676025464329,1042.4620286295483,21.8929958,-16.013764454643287,-0.4959790287045154,40,322202.00000000186,518079.99999999814
1,50.24287040356579,498.76376211008034,44.987173,-5.25569740356579,-0.23533304094333812,41,322434.00000000186,518696.00000000186
1,56.741617725495786,455.85471902576114,76.23070975,19.489092024504217,0.9128057744552356,42,322431,518673.00000000186
1,87.47575938899271,418.7411273114918,93.35477104,5.879011651007289,0.2872972784238549,43,322467.00000000093,518686.00000000186
1,30.237621130227,492.3347092143376,52.62247139,22.384850259773,1.0088438862310953,44,322492,518663.99999999814
1,79.68999776200383,422.2961194325015,67.64135041,-12.048647352003826,-0.5863133028967298,45,322489.00000000093,518676.99999999814
1,16.974748214538042,469.7364343235157,38.3232022,21.348453985461955,0.9850069761066614,46,322493.00000000093,518694.00000000186
1,96.41551057478566,435.0212266996262,74.87154703,-21.543963544785655,-1.0329287872152986,47,322485.99999999907,518695
1,57.97868924451771,467.73466141896085,58.08787505,0.10918580548229073,0.005048547015874332,48,322479,518713
1,58.66288751845862,458.22746262539306,64.94442119,6.281533671541382,0.2934439332182861,49,322434.00000000186,518667.00000000186
