Depth,var1.pred,var1.var,observed,residual,zscore,fold,coords.x1,coords.x2
1,42.556553751173055,431.500447628699,65.9192,23.362646248826948,1.1246863072719993,1,330609.00000000186,503268
1,43.67775525408644,434.55100543095716,19.3087,-24.36905525408644,-1.1690102338588426,2,330565.00000000093,503214.00000000186
1,44.36255511714883,422.7500391861783,22.5244,-21.83815511714883,-1.0621212996404867,3,330630.99999999907,503198.0000000037
1,49.033714643632315,470.3838050517031,56.5959,7.562185356367685,0.3486752634176205,4,330897.00000000186,503401
1,50.67316167201714,461.9946043914694,10.6064,-40.06676167201714,-1.8640853400581576,5,331039,503385
1,58.72150441769067,445.0055069833014,73.6521,14.930595582309337,0.7077737303546183,6,331158.00000000093,503430.0000000037
1,55.00311562172593,437.627554894852,26.6766,-28.32651562172593,-1.3540690971778018,7,331230.00000000093,503405.00000000186
1,48.95207012083628,420.2786710439806,125.2072,76.25512987916372,3.7196355514932864,8,331160,503515
1,52.252036829939485,473.63137610133253,66.0327,13.78066317006052,0.6332130916446209,9,331347.99999999907,503426.00000000186
1,48.20360204220043,371.3180398609345,45.9877,-2.215902042200433,-0.11499462282979542,10,331877,495879
1,34.36288330476345,374.65823715686247,44.3385,9.975616695236553,0.5153735319478717,11,331885,495864.0000000037
1,46.191615626536105,355.10584325566816,22.9866,-23.205015626536106,-1.2314107933713077,12,331903,495877.0000000037
1,40.21470866739429,391.6658332914542,64.3628,24.148091332605702,1.2201829884835529,13,331942,495868
1,31.679745437991965,417.05906663642355,40.2058,8.526054562008039,0.41749312103844827,14,332037.00000000093,495790
1,48.017797591037905,393.1729225772891,18.6284,-29.389397591037905,-1.4821729527450545,15,332064.99999999907,495788
1,38.351475426405344,425.5727900530277,77.2748,38.923324573594655,1.8867875481453478,16,332071,495680.00000000186
1,56.719213069206305,439.9066538808318,30.4502,-26.269013069206306,-1.2524589226914582,17,332041,495619.0000000037
1,49.96731539273133,433.680707942723,30.0141,-19.95321539273133,-0.9581375022653252,18,331858.00000000093,495554.00000000186
1,46.935317219101194,436.7987889586841,51.1997,4.264382780898806,0.20404007206557304,19,331772.99999999907,495571
1,52.79912906785574,459.63741944821606,52.4438,-0.3553290678557346,-0.01657383640478828,20,331658,495971.00000000186
1,59.868290972832355,379.55040593597795,63.1836,3.3153090271676433,0.17017246352913895,21,331671,495418.0000000037
1,57.81184923916636,403.42903490974817,63.706,5.8941507608336465,0.2934523990972777,22,331624,495370
1,54.27059513081625,413.46965949583165,62.6064,8.335804869183754,0.40994511589024213,23,331555,495389
1,54.485825889891245,417.8797452528093,57.6286,3.1427741101087534,0.15374022281996585,24,331313.00000000093,495449
1,54.28982656839417,426.8395295739197,47.0652,-7.2246265683941715,-0.34968989896449926,25,331139,495408.00000000186
1,54.607202996664526,397.912027498079,66.29,11.68279700333548,0.5856704298512263,26,331307.00000000093,496170.00000000186
1,59.041069593182435,385.1720349136983,56.5232,-2.517869593182432,-0.12829385619293732,27,331302,496137
1,61.97257608929717,376.83047945559963,71.1841,9.21152391070283,0.47452431650656346,28,331234.00000000093,496093
1,56.8376742189076,361.02339944897295,79.9541,23.116425781092396,1.2166145596018054,29,331235.00000000093,496064
1,58.80089733849469,369.68099847797276,55.9328,-2.8680973384946924,-0.14916959899265514,30,331244.99999999907,496023.0000000037
1,54.55028387606807,351.59043886373973,48.6783,-5.871983876068072,-0.3131600301382594,31,331239.00000000093,495971.00000000186
1,55.69111841804666,336.9505963540354,51.9376,-3.75351841804666,-0.20448216588127469,32,331213.00000000093,495965
1,54.65972935673773,338.59559211023594,54.4051,-0.25462935673773046,-0.013837824644836879,33,331193.00000000186,495943.00000000186
1,55.520981438428635,326.84735592141334,48.2965,-7.224481438428633,-0.39960801612775476,34,331209.00000000093,495927.00000000186
1,54.855317227306685,346.1827135478918,61.1109,6.255582772693316,0.33621345227842997,35,331220,495902
1,54.30986622662589,363.2605466289171,67.205,12.895133773374106,0.6765762300464039,36,331189.00000000186,495879
1,56.08384765652973,408.81211667707623,60.6615,4.57765234347027,0.22640234813405902,37,331197.00000000093,495834
1,45.718079079965136,400.77384627469263,23.6958,-22.022279079965138,-1.1000503807896231,38,331878,503483.00000000186
1,44.21547577287224,402.7145156419882,29.3073,-14.908175772872237,-0.742892309818823,39,331883.00000000093,503447.00000000186
1,45.764464531753404,379.1477544570805,24.0565,-21.707964531753404,-1.1148459467778642,40,331574.00000000093,503246.00000000186
1,36.85141976555609,354.3653763373529,35.2246,-1.6268197655560854,-0.08641990793851224,41,331577,503271.0000000037
1,41.15041478305287,354.10638965470866,30.9652,-10.185214783052867,-0.5412567307189119,42,331596.00000000093,503307
1,41.59314992760749,372.9610552449702,32.8944,-8.698749927607494,-0.4504277133702634,43,331610,503326.0000000037
1,70.72540352596519,401.76821276781715,30.7033,-40.02210352596519,-1.996696811760129,44,331516,503880
1,34.2250724538817,379.6373555310337,124.1038,89.87872754611831,4.6128830648539925,45,331554.00000000186,503876.0000000037
1,69.59239319905498,400.02534449385416,46.6766,-22.91579319905498,-1.145753362353892,46,331590,503883
1,41.37999874465239,340.7458055111305,49.741,8.36100125534761,0.4529424546934669,47,330005,503429
1,42.4271125944772,331.7878209586759,43.7067,1.279587405522797,0.07024893373577376,48,330008.00000000186,503437
1,41.15592414846682,346.3038354153924,43.5047,2.3487758515331763,0.1262155669333333,49,330011.00000000093,503442.99999999814
1,28.107270664713813,407.4256383419525,36.2241,8.116829335286187,0.4021260771635135,50,330160,503515
